id,sc_id,presence,timestamp
3570,112,1,1422385633094
3571,113,1,1422373670466
3572,114,0,1422382007781
3573,115,1,1422340399092
3574,116,1,1422378262957
3575,117,1,1422319702366
3576,118,1,1422329671711
3577,119,1,1422326644700
3578,120,1,1422335920659
3579,121,1,1422365620089
3580,122,1,1422337666654
3581,123,1,1422364410197
3582,124,1,1422402737891
3583,125,1,1422351353377
3584,126,1,1422357584377
3585,127,1,1422342192126
3586,128,1,1422331780487
3587,129,1,1422379065303
3588,130,1,1422361928490
3589,131,1,1422357921238
3590,132,0,1422325719536
3591,133,1,1422350289554
3592,1,1,1422442497536
3593,2,0,1422445079049
3594,3,1,1422453479210
3595,4,1,1422432689516
3596,5,1,1422422895259
3597,6,1,1422453385317
3598,7,1,1422428156399
3599,8,1,1422420125995
3600,9,1,1422446761255
3601,10,0,1422432443548
3602,11,1,1422465266833
3603,12,1,1422432008027
3604,13,1,1422433701527
3605,14,1,1422445430401
3606,15,1,1422482623485
3607,16,1,1422486845237
3608,17,1,1422460327138
3609,18,1,1422451039707
3610,19,1,1422479769303
3611,20,1,1422443964932
3612,21,1,1422464999127
3613,22,1,1422423473343
3614,23,1,1422463352777
3615,24,0,1422452933781
3616,25,1,1422466607916
3617,26,1,1422419465567
3618,27,1,1422410790712
3619,28,1,1422450546292
3620,29,0,1422474351522
3621,30,1,1422451437147
3622,31,1,1422440120414
3623,32,1,1422448717678
3624,33,1,1422443585086
3625,34,0,1422430310535
3626,35,0,1422462330527
3627,36,1,1422448861944
3628,37,1,1422454306689
3629,38,1,1422442112945
3630,39,1,1422425480450
3631,40,1,1422420624479
3632,41,1,1422475900799
3633,42,0,1422485336391
3634,43,1,1422439894498
3635,44,1,1422403971468
3636,45,1,1422481015505
3637,46,1,1422463820653
3638,47,0,1422454423194
3639,48,1,1422450443746
3640,49,1,1422427310441
3641,50,1,1422479249343
3642,51,1,1422427424019
3643,52,1,1422434103227
3644,53,1,1422448264755
3645,54,1,1422408576133
3646,55,1,1422481989429
3647,56,0,1422465863561
3648,57,1,1422440267415
3649,58,1,1422480484620
3650,59,1,1422480742952
3651,60,1,1422453586675
3652,61,1,1422468220614
3653,62,1,1422428383284
3654,63,1,1422449941239
3655,64,1,1422463048894
3656,65,1,1422456193686
3657,66,1,1422460873982
3658,67,1,1422460906012
3659,68,1,1422405975052
3660,69,1,1422414679956
3661,70,1,1422413279793
3662,71,1,1422423646490
3663,72,1,1422415911585
3664,73,1,1422478131791
3665,74,1,1422486881584
3666,75,0,1422480197453
3667,76,1,1422427729154
3668,77,1,1422466210316
3669,78,0,1422415232378
3670,79,0,1422437346706
3671,80,1,1422464772168
3672,81,1,1422432654316
3673,82,1,1422439329700
3674,83,1,1422411722147
3675,84,0,1422478542640
3676,85,0,1422442605675
3677,86,1,1422466392011
3678,87,1,1422454075796
3679,88,1,1422467693248
3680,89,0,1422416101805
3681,90,0,1422451488449
3682,91,1,1422446754838
3683,92,1,1422458242500
3684,93,0,1422414384933
3685,94,0,1422406345151
3686,95,1,1422425256948
3687,96,0,1422425227876
3688,97,1,1422460619094
3689,98,1,1422457515865
3690,99,1,1422429158813
3691,100,1,1422414041428
3692,101,0,1422406305008
3693,102,1,1422461705557
3694,103,1,1422420529719
3695,104,0,1422478341277
3696,105,0,1422466410252
3697,106,1,1422488167950
3698,107,1,1422440013335
3699,108,1,1422458983113
3700,109,1,1422432394577
3701,110,1,1422443170500
3702,111,1,1422425830382
3703,112,1,1422422552753
3704,113,1,1422475574497
3705,114,1,1422453530373
3706,115,1,1422404243630
3707,116,1,1422439293677
3708,117,1,1422479174953
3709,118,1,1422440528748
3710,119,1,1422444551899
3711,120,1,1422485725522
3712,121,1,1422483966379
3713,122,1,1422460756709
3714,123,0,1422468660027
3715,124,1,1422487736511
3716,125,0,1422417737686
3717,126,1,1422473199106
3718,127,1,1422488304607
3719,128,1,1422434537142
3720,129,1,1422471707574
3721,130,1,1422409080558
3722,131,1,1422478941206
3723,132,0,1422411736148
3724,133,1,1422468805155
3725,1,1,1422539765636
3726,2,1,1422508088133
3727,3,1,1422492073001
3728,4,1,1422564711408
3729,5,1,1422521392855
3730,6,1,1422569653640
3731,7,1,1422547677170
3732,8,1,1422501341241
3733,9,1,1422532352083
3734,10,1,1422548810854
3735,11,1,1422513086221
3736,12,1,1422542671318
3737,13,1,1422516088500
3738,14,1,1422521126564
3739,15,1,1422568713644
3740,16,1,1422521209862
3741,17,0,1422513524325
3742,18,0,1422492794711
3743,19,0,1422490741409
3744,20,1,1422571054795
3745,21,1,1422519405939
3746,22,0,1422545930857
3747,23,0,1422564490200
3748,24,1,1422530947378
3749,25,1,1422496194599
3750,26,1,1422496906087
3751,27,1,1422534718993
3752,28,1,1422516936693
3753,29,1,1422561330882
3754,30,1,1422547101974
3755,31,1,1422532441982
3756,32,0,1422533994258
3757,33,1,1422560154865
3758,34,1,1422495125939
3759,35,0,1422490304384
3760,36,1,1422566191202
3761,37,0,1422529424605
3762,38,1,1422542692311
3763,39,1,1422535070813
3764,40,1,1422522487216
3765,41,0,1422493531776
3766,42,1,1422529974932
3767,43,1,1422531468971
3768,44,1,1422540061676
3769,45,1,1422530946111
3770,46,1,1422533253858
3771,47,1,1422535039348
3772,48,0,1422538544896
3773,49,1,1422560194772
3774,50,1,1422542617929
3775,51,0,1422555777701
3776,52,1,1422517839581
3777,53,1,1422532667571
3778,54,0,1422520207518
3779,55,1,1422547824333
3780,56,1,1422538853092
3781,57,1,1422491539293
3782,58,0,1422530073195
3783,59,1,1422560625912
3784,60,0,1422567853044
3785,61,0,1422563273248
3786,62,1,1422555840430
3787,63,0,1422537146019
3788,64,1,1422552932725
3789,65,0,1422527948713
3790,66,1,1422549563624
3791,67,1,1422513751660
3792,68,1,1422501760662
3793,69,1,1422501242166
3794,70,1,1422530731083
3795,71,1,1422512871223
3796,72,1,1422501693663
3797,73,0,1422542889766
3798,74,1,1422498254232
3799,75,1,1422539970468
3800,76,1,1422564850743
3801,77,1,1422539128427
3802,78,1,1422529311402
3803,79,1,1422561921992
3804,80,1,1422573420472
3805,81,0,1422538798783
3806,82,1,1422538926259
3807,83,0,1422517591410
3808,84,1,1422514342583
3809,85,1,1422544524771
3810,86,1,1422506386812
3811,87,1,1422575631490
3812,88,1,1422500219443
3813,89,0,1422555797843
3814,90,1,1422538620928
3815,91,1,1422517120370
3816,92,0,1422517882604
3817,93,1,1422568007188
3818,94,1,1422570517625
3819,95,1,1422515667405
3820,96,1,1422546475837
3821,97,0,1422565291011
3822,98,1,1422537743815
3823,99,1,1422510351181
3824,100,1,1422493201042
3825,101,0,1422573636505
3826,102,1,1422541982572
3827,103,1,1422522536058
3828,104,0,1422564198833
3829,105,1,1422501504718
3830,106,1,1422513581624
3831,107,1,1422495658668
3832,108,1,1422519046902
3833,109,1,1422575145843
3834,110,1,1422495716491
3835,111,0,1422547686203
3836,112,1,1422554574691
3837,113,1,1422533404776
3838,114,1,1422495266865
3839,115,1,1422558196379
3840,116,1,1422530321204
3841,117,1,1422567733134
3842,118,1,1422516282324
3843,119,0,1422538668771
3844,120,1,1422567753595
3845,121,1,1422569184394
3846,122,0,1422566047885
3847,123,1,1422527543270
3848,124,0,1422568672141
3849,125,1,1422503604194
3850,126,0,1422572075382
3851,127,1,1422558350019
3852,128,1,1422544944810
3853,129,0,1422500416061
3854,130,1,1422508558075
3855,131,1,1422537689530
3856,132,0,1422504344232
3857,133,1,1422567247732
3858,1,1,1422605528685
3859,2,1,1422642944958
3860,3,1,1422650539920
3861,4,1,1422638932867
3862,5,1,1422580401716
3863,6,1,1422591264227
3864,7,1,1422585614277
3865,8,1,1422577404262
3866,9,1,1422585738184
3867,10,1,1422630089246
3868,11,1,1422600478098
3869,12,1,1422649245534
3870,13,1,1422644036073
3871,14,1,1422647751856
3872,15,1,1422605951522
3873,16,1,1422647264436
3874,17,1,1422599541296
3875,18,1,1422616774798
3876,19,1,1422614407549
3877,20,0,1422611384732
3878,21,1,1422641538238
3879,22,0,1422588225554
3880,23,1,1422630576652
3881,24,1,1422590528158
3882,25,1,1422631842967
3883,26,1,1422639542262
3884,27,1,1422639377622
3885,28,1,1422623317348
3886,29,1,1422625919451
3887,30,1,1422590985183
3888,31,1,1422604419690
3889,32,1,1422651313806
3890,33,1,1422657789329
3891,34,1,1422658389121
3892,35,1,1422612690261
3893,36,1,1422619633896
3894,37,1,1422582018553
3895,38,0,1422621218453
3896,39,1,1422650153691
3897,40,1,1422630597115
3898,41,1,1422605257863
3899,42,1,1422584002504
3900,43,1,1422640112207
3901,44,1,1422604756522
3902,45,1,1422628607728
3903,46,1,1422578610839
3904,47,0,1422597747509
3905,48,1,1422598763608
3906,49,1,1422638008502
3907,50,1,1422591018713
3908,51,1,1422578353240
3909,52,1,1422587304998
3910,53,1,1422661456789
3911,54,1,1422657964806
3912,55,1,1422653699077
3913,56,0,1422593420595
3914,57,1,1422657638625
3915,58,1,1422582579701
3916,59,1,1422629288584
3917,60,1,1422605333675
3918,61,1,1422625711428
3919,62,1,1422601097055
3920,63,1,1422577483954
3921,64,1,1422641360654
3922,65,1,1422585813622
3923,66,1,1422650766990
3924,67,1,1422655698703
3925,68,1,1422655782940
3926,69,0,1422617931531
3927,70,0,1422610170614
3928,71,1,1422597047229
3929,72,1,1422650084972
3930,73,1,1422632872989
3931,74,0,1422621067040
3932,75,0,1422616396807
3933,76,1,1422578719641
3934,77,0,1422657824369
3935,78,1,1422606965121
3936,79,1,1422631865090
3937,80,1,1422625478252
3938,81,1,1422622225493
3939,82,1,1422634929733
3940,83,0,1422590706278
3941,84,1,1422602000459
3942,85,1,1422615479282
3943,86,1,1422611183549
3944,87,1,1422606964215
3945,88,1,1422611120041
3946,89,1,1422599081819
3947,90,1,1422605367427
3948,91,0,1422611856600
3949,92,1,1422632716527
3950,93,0,1422616191671
3951,94,1,1422579917359
3952,95,1,1422628185050
3953,96,0,1422647828010
3954,97,1,1422613730418
3955,98,1,1422583327542
3956,99,1,1422641105722
3957,100,1,1422577864625
3958,101,1,1422589187764
3959,102,1,1422659928955
3960,103,0,1422592161205
3961,104,1,1422612023709
3962,105,0,1422604670847
3963,106,1,1422662162479
3964,107,1,1422661348966
3965,108,1,1422603241647
3966,109,1,1422660470953
3967,110,1,1422606604003
3968,111,1,1422619711726
3969,112,1,1422640971237
3970,113,1,1422588580870
3971,114,1,1422652549713
3972,115,1,1422644700223
3973,116,0,1422658895092
3974,117,0,1422646894749
3975,118,1,1422652459679
3976,119,1,1422589667533
3977,120,1,1422644111342
3978,121,1,1422635660721
3979,122,0,1422630321396
3980,123,1,1422625323188
3981,124,1,1422610092539
3982,125,1,1422607833916
3983,126,0,1422589752966
3984,127,0,1422660893256
3985,128,0,1422600931606
3986,129,1,1422625458214
3987,130,1,1422587637489
3988,131,1,1422643133986
3989,132,0,1422604552795
3990,133,1,1422640396826
3991,1,0,1422666478137
3992,2,0,1422707650944
3993,3,1,1422663073177
3994,4,1,1422693187354
3995,5,1,1422731744153
3996,6,1,1422745550599
3997,7,1,1422695341502
3998,8,1,1422744547115
3999,9,1,1422706718922
4000,10,1,1422679704251
4001,11,1,1422743826933
4002,12,0,1422671167744
4003,13,1,1422703529957
4004,14,1,1422666413202
4005,15,0,1422747077321
4006,16,1,1422689283198
4007,17,1,1422719307041
4008,18,1,1422679241443
4009,19,1,1422714158241
4010,20,1,1422673900605
4011,21,1,1422716773230
4012,22,1,1422682154673
4013,23,0,1422706299959
4014,24,0,1422697965394
4015,25,1,1422682627962
4016,26,0,1422666614307
4017,27,1,1422718776961
4018,28,1,1422682731151
4019,29,1,1422693064434
4020,30,0,1422705789418
4021,31,1,1422725789773
4022,32,1,1422727898033
4023,33,0,1422699342298
4024,34,0,1422691172620
4025,35,0,1422709284999
4026,36,1,1422717057358
4027,37,0,1422704130151
4028,38,1,1422718780301
4029,39,1,1422730033858
4030,40,1,1422702002464
4031,41,0,1422705672007
4032,42,0,1422712355640
4033,43,1,1422691839222
4034,44,1,1422667369289
4035,45,1,1422680372709
4036,46,1,1422680305941
4037,47,0,1422740332005
4038,48,1,1422742772492
4039,49,1,1422663301486
4040,50,1,1422705138422
4041,51,1,1422739806730
4042,52,1,1422682118267
4043,53,1,1422673664266
4044,54,1,1422718476864
4045,55,0,1422742070785
4046,56,1,1422679887352
4047,57,1,1422711542384
4048,58,1,1422679208641
4049,59,0,1422727232163
4050,60,1,1422675276396
4051,61,1,1422727692540
4052,62,1,1422727545451
4053,63,1,1422682862366
4054,64,0,1422695014254
4055,65,1,1422721171139
4056,66,1,1422704381630
4057,67,1,1422693227278
4058,68,1,1422669169319
4059,69,1,1422689641617
4060,70,1,1422673747897
4061,71,1,1422671566166
4062,72,0,1422685426998
4063,73,1,1422680590634
4064,74,1,1422665004318
4065,75,1,1422717943208
4066,76,1,1422701248688
4067,77,1,1422680526798
4068,78,1,1422703678673
4069,79,1,1422671551658
4070,80,1,1422699444156
4071,81,0,1422736863713
4072,82,1,1422725825763
4073,83,1,1422724548650
4074,84,1,1422740012164
4075,85,0,1422742732895
4076,86,1,1422683807538
4077,87,1,1422674981949
4078,88,1,1422672936129
4079,89,1,1422692583042
4080,90,1,1422687252565
4081,91,1,1422714817099
4082,92,1,1422719630746
4083,93,1,1422700700171
4084,94,1,1422704842672
4085,95,1,1422680195493
4086,96,1,1422728145215
4087,97,0,1422688952845
4088,98,1,1422677475305
4089,99,1,1422741778449
4090,100,1,1422675495195
4091,101,1,1422663845665
4092,102,0,1422718880756
4093,103,1,1422730034672
4094,104,1,1422718292124
4095,105,1,1422702050701
4096,106,0,1422699089149
4097,107,0,1422716645372
4098,108,1,1422720361407
4099,109,0,1422698807842
4100,110,1,1422673434830
4101,111,1,1422667564831
4102,112,1,1422726240644
4103,113,1,1422733587271
4104,114,1,1422713913080
4105,115,0,1422727261123
4106,116,1,1422736959957
4107,117,0,1422684211003
4108,118,0,1422714109715
4109,119,1,1422717488098
4110,120,1,1422740080423
4111,121,0,1422667281760
4112,122,1,1422678831253
4113,123,1,1422711170113
4114,124,1,1422695595995
4115,125,0,1422712492235
4116,126,1,1422735303697
4117,127,1,1422672768400
4118,128,1,1422728152204
4119,129,0,1422675491743
4120,130,1,1422731022827
4121,131,1,1422664306832
4122,132,1,1422670948008
4123,133,1,1422743435751
4124,1,1,1422776158697
4125,2,1,1422763972798
4126,3,1,1422813100658
4127,4,1,1422781708811
4128,5,1,1422822476019
4129,6,1,1422794162026
4130,7,1,1422768725707
4131,8,1,1422808127804
4132,9,1,1422833014240
4133,10,1,1422820836339
4134,11,1,1422822976610
4135,12,1,1422822663453
4136,13,1,1422784563648
4137,14,0,1422791717985
4138,15,1,1422778805678
4139,16,1,1422769426009
4140,17,1,1422755963983
4141,18,0,1422809046054
4142,19,1,1422751306777
4143,20,1,1422830928929
4144,21,1,1422760061925
4145,22,1,1422770834542
4146,23,1,1422770223340
4147,24,0,1422748860835
4148,25,0,1422786260616
4149,26,1,1422770583543
4150,27,1,1422760124062
4151,28,1,1422772351454
4152,29,1,1422816100948
4153,30,1,1422754571500
4154,31,1,1422762866855
4155,32,1,1422767663944
4156,33,1,1422814092750
4157,34,1,1422834186917
4158,35,1,1422809065093
4159,36,1,1422804845378
4160,37,1,1422802244538
4161,38,1,1422793977145
4162,39,1,1422768010794
4163,40,1,1422827549380
4164,41,1,1422795195282
4165,42,1,1422758052423
4166,43,1,1422769065844
4167,44,1,1422755326281
4168,45,0,1422753797177
4169,46,0,1422793952575
4170,47,1,1422773908796
4171,48,1,1422798372556
4172,49,1,1422798282649
4173,50,0,1422761897899
4174,51,0,1422785600555
4175,52,1,1422789372479
4176,53,1,1422802986893
4177,54,1,1422815930714
4178,55,1,1422783194202
4179,56,1,1422754031129
4180,57,1,1422829816156
4181,58,0,1422790532227
4182,59,1,1422813067568
4183,60,1,1422795544662
4184,61,1,1422822418458
4185,62,1,1422771180411
4186,63,0,1422754205520
4187,64,0,1422813903520
4188,65,1,1422800521424
4189,66,0,1422760661379
4190,67,0,1422762958599
4191,68,1,1422753726252
4192,69,0,1422761223227
4193,70,0,1422833344105
4194,71,0,1422829498972
4195,72,1,1422789361957
4196,73,1,1422828411082
4197,74,1,1422834145129
4198,75,1,1422757620058
4199,76,1,1422748919885
4200,77,1,1422768423745
4201,78,0,1422802479917
4202,79,1,1422808782281
4203,80,1,1422775048420
4204,81,1,1422772704875
4205,82,1,1422828528909
4206,83,1,1422782538650
4207,84,1,1422768309054
4208,85,0,1422772558127
4209,86,1,1422806665757
4210,87,1,1422779884617
4211,88,1,1422833652872
4212,89,1,1422806557277
4213,90,0,1422829221114
4214,91,1,1422783279611
4215,92,0,1422822216488
4216,93,1,1422821932982
4217,94,1,1422794880819
4218,95,1,1422797390684
4219,96,1,1422774246559
4220,97,1,1422813233902
4221,98,1,1422772019441
4222,99,1,1422810749833
4223,100,1,1422785251967
4224,101,0,1422786120853
4225,102,1,1422825810040
4226,103,1,1422794728265
4227,104,1,1422759948988
4228,105,1,1422806098067
4229,106,1,1422786255732
4230,107,1,1422830794772
4231,108,1,1422759012925
4232,109,1,1422765561259
4233,110,0,1422793799218
4234,111,1,1422833830458
4235,112,1,1422823441878
4236,113,1,1422826988407
4237,114,0,1422755948638
4238,115,0,1422789279703
4239,116,1,1422750731399
4240,117,1,1422828238526
4241,118,1,1422823294576
4242,119,1,1422770870200
4243,120,1,1422833508137
4244,121,1,1422795845411
4245,122,1,1422814106896
4246,123,0,1422800695436
4247,124,1,1422819716372
4248,125,0,1422796259695
4249,126,1,1422802977327
4250,127,1,1422759148419
4251,128,1,1422763594920
4252,129,1,1422760472150
4253,130,1,1422792609743
4254,131,1,1422780185159
4255,132,1,1422788437033
4256,133,1,1422833547214
4257,1,1,1422845854657
4258,2,1,1422874999634
4259,3,1,1422917608103
4260,4,1,1422912240331
4261,5,0,1422916555315
4262,6,1,1422880585081
4263,7,0,1422904119583
4264,8,1,1422868905244
4265,9,1,1422894969598
4266,10,0,1422882446246
4267,11,1,1422843758394
4268,12,0,1422920237927
4269,13,1,1422844613818
4270,14,1,1422866650801
4271,15,1,1422843728129
4272,16,1,1422869436893
4273,17,0,1422895225420
4274,18,1,1422861256267
4275,19,1,1422917683600
4276,20,1,1422837513562
4277,21,0,1422905710284
4278,22,1,1422890281869
4279,23,1,1422894588203
4280,24,0,1422889660415
4281,25,1,1422868203398
4282,26,1,1422872498205
4283,27,1,1422862256841
4284,28,1,1422869807603
4285,29,0,1422913796873
4286,30,1,1422884993834
4287,31,1,1422852560322
4288,32,1,1422839572177
4289,33,1,1422885380409
4290,34,1,1422841754827
4291,35,0,1422847720266
4292,36,1,1422852165333
4293,37,0,1422840893177
4294,38,1,1422854760494
4295,39,1,1422876871135
4296,40,1,1422906671924
4297,41,1,1422858766061
4298,42,1,1422900011229
4299,43,1,1422865358301
4300,44,1,1422912975700
4301,45,0,1422921015828
4302,46,1,1422890111361
4303,47,1,1422921288315
4304,48,1,1422841686962
4305,49,1,1422855072571
4306,50,1,1422906715170
4307,51,1,1422885420521
4308,52,0,1422916677096
4309,53,1,1422849383827
4310,54,0,1422878432929
4311,55,1,1422862414652
4312,56,0,1422889523524
4313,57,0,1422915147490
4314,58,1,1422835388718
4315,59,1,1422891321891
4316,60,1,1422847049539
4317,61,1,1422914741794
4318,62,0,1422882482026
4319,63,1,1422894001746
4320,64,1,1422914122490
4321,65,1,1422843438582
4322,66,1,1422877156712
4323,67,1,1422875750628
4324,68,1,1422903010961
4325,69,1,1422912442532
4326,70,1,1422865686086
4327,71,1,1422866048907
4328,72,1,1422868057124
4329,73,1,1422888698872
4330,74,1,1422847644746
4331,75,0,1422858702154
4332,76,1,1422877809159
4333,77,1,1422915891171
4334,78,1,1422906111097
4335,79,1,1422917014589
4336,80,0,1422862341785
4337,81,1,1422888847186
4338,82,0,1422851311896
4339,83,1,1422913688271
4340,84,0,1422874234330
4341,85,1,1422854975576
4342,86,1,1422842700173
4343,87,1,1422872695008
4344,88,1,1422864007079
4345,89,1,1422873988654
4346,90,1,1422842762978
4347,91,1,1422855034175
4348,92,1,1422846974695
4349,93,0,1422920472228
4350,94,1,1422914154600
4351,95,1,1422859025812
4352,96,1,1422856970205
4353,97,1,1422914082409
4354,98,1,1422854813606
4355,99,0,1422858131270
4356,100,1,1422853127127
4357,101,0,1422844281085
4358,102,1,1422887071659
4359,103,1,1422879564524
4360,104,1,1422900569872
4361,105,1,1422874324548
4362,106,1,1422857157578
4363,107,0,1422870288472
4364,108,1,1422856962274
4365,109,1,1422901346498
4366,110,1,1422855875967
4367,111,0,1422910151886
4368,112,0,1422839301694
4369,113,1,1422900910173
4370,114,1,1422913223923
4371,115,1,1422867525402
4372,116,1,1422885214211
4373,117,0,1422918067321
4374,118,1,1422878356415
4375,119,0,1422902674216
4376,120,1,1422904419598
4377,121,1,1422837322493
4378,122,1,1422890645968
4379,123,1,1422917474264
4380,124,1,1422878368664
4381,125,1,1422883828899
4382,126,1,1422851597377
4383,127,1,1422901165714
4384,128,1,1422901322456
4385,129,1,1422882160760
4386,130,1,1422880367976
4387,131,1,1422908165718
4388,132,1,1422868839067
4389,133,1,1422913604377
4390,1,1,1422931686787
4391,2,1,1423005403032
4392,3,1,1422990585958
4393,4,1,1422980659272
4394,5,0,1423004274427
4395,6,0,1422989796629
4396,7,0,1422927434401
4397,8,1,1422956763818
4398,9,1,1422996629614
4399,10,1,1422991969894
4400,11,1,1422984193239
4401,12,1,1422941517222
4402,13,1,1423000178235
4403,14,1,1422998890874
4404,15,1,1422980391393
4405,16,1,1423001718353
4406,17,1,1422984809081
4407,18,1,1422964589723
4408,19,0,1422936115240
4409,20,1,1422933432001
4410,21,1,1422989090995
4411,22,1,1422979126716
4412,23,1,1422943542697
4413,24,1,1422959223076
4414,25,1,1422944926640
4415,26,1,1422924367867
4416,27,1,1422994927683
4417,28,0,1422956490936
4418,29,1,1423001427217
4419,30,1,1422972309050
4420,31,1,1422944833745
4421,32,1,1422989929177
4422,33,1,1422925328843
4423,34,1,1422932588070
4424,35,1,1422940325224
4425,36,1,1423001641677
4426,37,1,1422972669526
4427,38,0,1422961576257
4428,39,0,1422961749584
4429,40,1,1422955656637
4430,41,1,1422988900166
4431,42,1,1422958642118
4432,43,0,1422981500021
4433,44,1,1422951721180
4434,45,1,1422998801140
4435,46,1,1422954491782
4436,47,1,1422987009325
4437,48,1,1422922953064
4438,49,1,1422943365939
4439,50,1,1422959967766
4440,51,1,1423002847362
4441,52,0,1422971701407
4442,53,1,1422922673284
4443,54,1,1422921707548
4444,55,1,1422933937128
4445,56,1,1422930601545
4446,57,1,1422972780045
4447,58,1,1422936644611
4448,59,1,1422940409620
4449,60,0,1422937552118
4450,61,1,1422989622455
4451,62,1,1422952299696
4452,63,1,1422936436286
4453,64,1,1422975310152
4454,65,1,1422999040403
4455,66,1,1422959498806
4456,67,1,1422960171387
4457,68,1,1423006028722
4458,69,1,1422964212726
4459,70,1,1422960967261
4460,71,1,1422953425110
4461,72,1,1422995448835
4462,73,1,1422951386656
4463,74,0,1422995195823
4464,75,1,1422970936658
4465,76,1,1422971290223
4466,77,1,1422984533218
4467,78,1,1422970250654
4468,79,1,1422992642744
4469,80,0,1422990558822
4470,81,1,1422963061111
4471,82,1,1422956474626
4472,83,1,1422995367771
4473,84,1,1422931091062
4474,85,0,1423007848873
4475,86,1,1422935759975
4476,87,1,1422999873867
4477,88,1,1422972195840
4478,89,1,1422935998285
4479,90,0,1422968279132
4480,91,1,1422988695330
4481,92,1,1423007563285
4482,93,1,1422971094101
4483,94,0,1422987496063
4484,95,0,1422921829237
4485,96,1,1422964127179
4486,97,1,1422948846631
4487,98,1,1422928287578
4488,99,0,1423003805255
4489,100,1,1422952295150
4490,101,0,1422973998718
4491,102,0,1422955162362
4492,103,0,1422972522530
4493,104,0,1422931444175
4494,105,0,1422985380480
4495,106,1,1422967136501
4496,107,0,1422935173206
4497,108,1,1422927228020
4498,109,0,1422989981241
4499,110,0,1422939754994
4500,111,1,1422955565599
4501,112,1,1422995854999
4502,113,1,1422986673020
4503,114,1,1422969465606
4504,115,1,1423007783556
4505,116,1,1422951266387
4506,117,1,1422956940120
4507,118,1,1422972126723
4508,119,1,1422985183094
4509,120,1,1422966774165
4510,121,1,1422935265234
4511,122,0,1423005754988
4512,123,1,1422958207683
4513,124,1,1423004910193
4514,125,0,1422951924074
4515,126,1,1422924247025
4516,127,1,1422972336360
4517,128,0,1422995780193
4518,129,1,1422935733924
4519,130,1,1422945957866
4520,131,1,1422931967564
4521,132,1,1422998953279
4522,133,1,1422970146228
4523,1,1,1423087520938
4524,2,1,1423037664654
4525,3,1,1423084758318
4526,4,1,1423047304981
4527,5,1,1423038660840
4528,6,1,1423068031444
4529,7,1,1423028368541
4530,8,1,1423073177741
4531,9,1,1423043734283
4532,10,1,1423069124475
4533,11,0,1423089816056
4534,12,1,1423038185611
4535,13,0,1423049214673
4536,14,1,1423079256094
4537,15,1,1423089356615
4538,16,1,1423012438345
4539,17,1,1423047379856
4540,18,0,1423073606616
4541,19,1,1423068317775
4542,20,0,1423038124376
4543,21,1,1423063917330
4544,22,0,1423084399453
4545,23,1,1423050670946
4546,24,1,1423021795756
4547,25,1,1423073462258
4548,26,1,1423057664398
4549,27,1,1423032077576
4550,28,1,1423014700726
4551,29,0,1423024939267
4552,30,0,1423027310861
4553,31,0,1423010174410
4554,32,0,1423089323126
4555,33,0,1423069367170
4556,34,0,1423072945884
4557,35,1,1423011188281
4558,36,0,1423070235408
4559,37,1,1423035148973
4560,38,0,1423066389964
4561,39,1,1423052708347
4562,40,1,1423088112113
4563,41,0,1423046017682
4564,42,1,1423047333791
4565,43,1,1423012783679
4566,44,1,1423050198566
4567,45,0,1423085205155
4568,46,1,1423051904915
4569,47,1,1423062548979
4570,48,1,1423025275819
4571,49,1,1423038943099
4572,50,0,1423040609425
4573,51,0,1423073441972
4574,52,1,1423051236826
4575,53,1,1423044000495
4576,54,1,1423043368988
4577,55,1,1423057875664
4578,56,1,1423011616430
4579,57,1,1423081812623
4580,58,1,1423063347095
4581,59,1,1423036838999
4582,60,1,1423062573250
4583,61,0,1423049566535
4584,62,1,1423037606641
4585,63,1,1423042564118
4586,64,1,1423091572978
4587,65,1,1423090409286
4588,66,1,1423092988995
4589,67,0,1423019099567
4590,68,1,1423021250491
4591,69,1,1423018840530
4592,70,1,1423078903220
4593,71,1,1423067665553
4594,72,1,1423071915588
4595,73,1,1423043420614
4596,74,0,1423074023649
4597,75,1,1423081671017
4598,76,1,1423042887728
4599,77,1,1423078958627
4600,78,0,1423015179595
4601,79,0,1423040837807
4602,80,1,1423053021381
4603,81,1,1423068848216
4604,82,1,1423014181316
4605,83,0,1423080028958
4606,84,1,1423058652282
4607,85,1,1423093544998
4608,86,1,1423052334916
4609,87,1,1423045468303
4610,88,0,1423058839339
4611,89,0,1423071371363
4612,90,1,1423010517947
4613,91,1,1423078922385
4614,92,1,1423048136684
4615,93,1,1423075060825
4616,94,1,1423013764293
4617,95,1,1423088748797
4618,96,1,1423042482117
4619,97,1,1423085654375
4620,98,0,1423036224663
4621,99,1,1423062605688
4622,100,1,1423070775878
4623,101,0,1423079796123
4624,102,1,1423058160038
4625,103,1,1423041639156
4626,104,1,1423063269809
4627,105,1,1423071668874
4628,106,1,1423033288607
4629,107,0,1423064987158
4630,108,1,1423040913027
4631,109,1,1423039150635
4632,110,0,1423066841857
4633,111,1,1423062525284
4634,112,1,1423044801245
4635,113,0,1423088337191
4636,114,1,1423009191969
4637,115,1,1423093323932
4638,116,1,1423092226328
4639,117,1,1423069136477
4640,118,0,1423077005525
4641,119,1,1423027511982
4642,120,1,1423061062509
4643,121,1,1423027199427
4644,122,1,1423049929225
