id,loo_id,created_at,updated_at
8517,54,1453422838151,1455783173511
8518,52,1459574470958,1457740851786
8519,47,1453663539245,1457910859353
8520,12,1457573944357,1455688206776
8521,46,1458397434428,1453237190291
8522,26,1453607334143,1454380554998
8523,77,1459088312472,1456186637074
8524,14,1457760937042,1459042405766
8525,55,1459349110298,1452810848916
8526,52,1458529749967,1454158540286
8527,1,1459239060798,1454544397631
8528,3,1455904638944,1458155635307
8529,69,1458720222644,1459826460946
8530,68,1458448649291,1456718160021
8531,92,1454581558519,1456484258538
8532,14,1454340180843,1453656060957
8533,81,1452714737739,1456349942536
8534,38,1460180694459,1459809987778
8535,62,1454124047319,1460091757880
8536,25,1458081140684,1452886178146
8537,26,1453260347828,1454246651911
8538,80,1452975424214,1453731705449
8539,3,1456730299692,1455596506032
8540,49,1459839543435,1458349807303
8541,67,1457364738427,1454946554014
8542,26,1452609024212,1454326464681
8543,90,1459335129289,1453078320831
8544,95,1454727913622,1453237070734
8545,74,1460210245447,1458601517560
8546,2,1459848096451,1458129173351
8547,81,1456353902468,1454440314234
8548,70,1458100883762,1454112427239
8549,32,1460140263550,1458341476038
8550,69,1459670001948,1460037783850
8551,80,1458426252028,1453603959460
8552,24,1455190083376,1455156116321
8553,18,1454218662699,1457171800413
8554,71,1453428496791,1459251586344
8555,55,1454267577503,1453820251377
8556,25,1453295893091,1457067835042
8557,71,1455778021919,1458545552162
8558,67,1454057904957,1453985620383
8559,95,1459109158890,1453304649355
8560,21,1456404699984,1458689540948
8561,59,1457346788949,1455685317924
8562,59,1454791500478,1453405077095
8563,72,1457533832176,1456719106004
8564,96,1457316338470,1454480275298
8565,4,1458996728217,1459160681993
8566,35,1458340535044,1458955513799
8567,64,1453495123999,1457130439021
8568,70,1456123113968,1454302939234
8569,99,1458028742250,1453540899117
8570,7,1454013410823,1457144181127
8571,82,1455298781249,1452985551222
8572,45,1458531274503,1454811936852
8573,26,1459878959390,1455231032071
8574,62,1459116001761,1460027845189
8575,81,1459514217407,1456218411029
8576,24,1454477406156,1452709573771
8577,47,1459479240263,1457621345998
8578,84,1456628487716,1453696695050
8579,63,1457292010540,1458321889083
8580,61,1456633133206,1460264233706
8581,7,1459359967828,1458048956764
8582,44,1455954390377,1454359142174
8583,98,1460328451840,1457384051109
8584,5,1456039824359,1457497688403
8585,39,1455578447482,1459766707536
8586,42,1453797994283,1456388204571
8587,29,1453872352931,1455164312863
8588,7,1456573957093,1453423340379
8589,43,1458580504275,1457510808697
8590,3,1457120284117,1455662600767
8591,38,1457398466220,1458646406159
8592,98,1456555715078,1460177728064
8593,90,1453268506054,1458806758000
8594,79,1455405425944,1454366485765
8595,47,1454229411689,1456571107887
8596,27,1458017122573,1454465909534
8597,81,1453638539433,1454297015430
8598,37,1458725647488,1458227297269
8599,22,1460363224225,1458237874332
8600,98,1459332353332,1453956630367
8601,23,1456436015524,1458542068447
8602,41,1458841690696,1457885039545
8603,70,1453527098263,1459107040526
8604,79,1457293098664,1455833361267
8605,20,1453921485526,1459574888158
8606,39,1458535658092,1458457024370
8607,7,1460314512464,1455623313512
8608,5,1453558542908,1458233110464
8609,13,1454978889404,1458142067395
8610,51,1455284239871,1459980931660
8611,44,1459420359192,1455248019570
8612,38,1458925507672,1459476453338
8613,35,1455648821712,1458047786641
8614,33,1457958061758,1457562480975
8615,95,1459209809729,1459366885603
8616,90,1460331526706,1452756173813
8617,83,1459739644272,1458836999731
8618,69,1454242925283,1452615514486
8619,68,1459922411565,1459363010468
8620,16,1455400910143,1456495372441
8621,34,1454837220352,1456082015457
8622,50,1458523530557,1456246640132
8623,7,1454240940429,1459087706194
8624,17,1455606498538,1455870687383
8625,1,1458711420498,1456835928511
8626,36,1459009031551,1455566940949
8627,28,1455961978346,1458543213315
8628,92,1460340390533,1456088694074
8629,39,1452758030915,1453432121798
8630,34,1458471480535,1456598933618
8631,52,1454404472419,1458642229836
8632,5,1458389570431,1460079292609
8633,97,1458381572776,1456118106854
8634,67,1459003142849,1457517625512
8635,78,1455859974839,1460095687810
8636,30,1456499838422,1454025946891
8637,69,1454525007978,1454229236842
8638,63,1459741105692,1455235592282
8639,10,1459577093252,1455615634494
8640,67,1460364946125,1454435217555
8641,27,1457172438255,1455410178205
8642,24,1454971770492,1457465522645
8643,96,1459582120400,1459503490085
8644,56,1455006198753,1459624561565
8645,17,1458401742267,1455840674733
8646,52,1455245099457,1454203429091
8647,72,1458230901447,1456064801256
8648,33,1452864413176,1454333886384
8649,14,1456939894101,1454426803151
8650,95,1460334721511,1458338648803
8651,64,1453646556869,1457189158024
8652,45,1453643167450,1459459733317
8653,52,1459748173166,1453476196002
8654,98,1453772906270,1459640364824
8655,51,1455909921941,1457562728925
8656,20,1456867281123,1457338618816
8657,24,1455566650942,1458746095576
8658,57,1456464065052,1458226066240
8659,85,1457900333562,1454304880472
8660,50,1453665638648,1459577165726
8661,18,1458457599792,1455913653521
8662,41,1454819240625,1452975859816
8663,70,1455205801582,1458070301191
8664,6,1454934115002,1454464314095
8665,50,1453355814080,1453447908104
8666,51,1453579363994,1454593231869
8667,8,1455893263656,1457298074072
8668,76,1458736244472,1459163850245
8669,38,1454694973347,1459807045619
8670,76,1460288531609,1460037595428
8671,71,1455665664611,1452976081952
8672,61,1460132581480,1456908977772
8673,69,1455625828647,1453400225574
8674,33,1457607991236,1453837499981
8675,79,1454363152347,1455511572829
8676,12,1459389688472,1453395474971
8677,99,1459737340124,1454827344377
8678,20,1458324533019,1458357048068
8679,97,1457960955033,1457576356410
8680,46,1457195286305,1453756261611
8681,86,1452985634674,1459681651179
8682,12,1455540979039,1456910955017
8683,61,1459686628338,1457837434835
8684,98,1456674532637,1457465443399
8685,49,1453730804451,1455825070085
8686,2,1455525977377,1456320213922
8687,48,1453037178828,1455592227640
8688,3,1452962741978,1455198842148
8689,55,1455145441236,1456579024259
8690,53,1457266894104,1456159853615
8691,68,1453718510115,1459554512950
8692,66,1457118230990,1457995266097
8693,70,1457052820535,1456332343727
8694,78,1453860780214,1460245367549
8695,64,1454112209354,1459128026963
8696,10,1458855814348,1454648080465
8697,68,1459117180724,1455181971727
8698,79,1455793148155,1453350219102
8699,14,1456184436340,1457640788761
8700,73,1452644331639,1457072922440
8701,34,1455337720392,1460352369090
8702,13,1459614425483,1457642768888
8703,10,1454457438196,1454941465750
8704,31,1456810094069,1459719691444
8705,47,1454460917677,1454275582246
8706,64,1456747955709,1454411653212
8707,73,1459743988930,1454013764386
8708,10,1457152735206,1458115134269
8709,40,1454874380795,1453600409276
8710,23,1453319658357,1458224111833
8711,9,1458569612225,1454691476322
8712,34,1456997642646,1458310854671
8713,25,1458886578446,1456566038607
8714,92,1456698700404,1454764658832
8715,55,1453912499518,1457817106828
8716,50,1455335506033,1459742937222
8717,26,1456207120425,1455339027282
8718,50,1455336991980,1453181023690
8719,18,1455168087866,1458545642219
8720,55,1456368417718,1455293026858
8721,51,1455172303195,1456264112008
8722,45,1454770900121,1454726697096
8723,50,1459699964139,1455934995108
8724,15,1457628038766,1455716522204
8725,92,1459474700832,1457916944105
8726,61,1455664518542,1454981948251
8727,57,1455589441919,1456202149305
8728,48,1456399486878,1459292514128
8729,6,1455002168650,1458217617091
8730,45,1458802405645,1460105869429
8731,1,1454070445601,1459479708237
8732,18,1456555383994,1453933309373
8733,78,1459331501601,1457892021790
8734,77,1455973350554,1454961116926
8735,46,1459910122304,1459705845288
8736,79,1453702081115,1456462363346
8737,66,1457558683847,1460281828707
8738,80,1459954757969,1460096068778
8739,77,1453044389133,1456394918012
8740,25,1455048873779,1453270188779
8741,73,1456408736736,1455996789567
8742,9,1455080009589,1453526765449
8743,17,1453132487493,1456467108584
8744,89,1456975398207,1458406959491
8745,42,1455902422897,1455337466563
8746,27,1454273696332,1457126218784
8747,61,1459924399151,1459630636476
8748,50,1458486359358,1458664929515
8749,22,1453958855944,1456608528079
8750,93,1454127278121,1452953091000
8751,51,1456514323175,1459931052926
8752,87,1454408685664,1458154546235
8753,95,1452997451035,1454781544112
8754,74,1453841021641,1459710666485
8755,23,1458062087387,1454811250603
8756,78,1455983287361,1456617088903
8757,59,1460261629364,1458822322182
8758,38,1454760389601,1455401652393
8759,79,1453384821396,1457460706497
8760,77,1456652340503,1459659504212
8761,41,1457391134284,1458334634474
8762,35,1456295373302,1456804826344
8763,97,1457192540088,1459369487739
8764,15,1459953431082,1455933947980
8765,68,1457089598710,1453783121231
8766,74,1459252844910,1458784393310
8767,69,1458466127439,1455140296029
8768,26,1457062238339,1454645703728
8769,26,1456897347775,1453638762151
8770,28,1458013986278,1456867683295
8771,8,1456975636804,1459466378355
8772,10,1459999238118,1459834697996
8773,48,1459347203412,1460214074569
8774,92,1459660742597,1453480484926
8775,2,1454601296430,1457117215316
8776,30,1459690528259,1453723348400
8777,50,1454339724260,1457117333776
8778,90,1459983501840,1456379141729
8779,84,1459959369294,1459559482475
8780,57,1459300776939,1455057718877
8781,94,1459597989190,1456557642950
8782,21,1453576268927,1456277311380
8783,73,1457790459610,1453145903992
8784,73,1454768941504,1452777021630
8785,35,1459336241501,1454327240642
8786,60,1457964494286,1454791721500
8787,35,1456239018107,1457464200275
8788,42,1455821155503,1458785543705
8789,24,1456218523578,1456157006927
8790,58,1460169708119,1458288866830
8791,24,1457227646482,1458691057650
8792,9,1457149729568,1454605670340
8793,15,1454518185345,1458160542798
8794,76,1455541850847,1453740934753
8795,81,1453224485569,1459251463853
8796,75,1457517361966,1455865291228
8797,14,1454084660368,1456416807838
8798,39,1456633460655,1458468977216
8799,73,1453345521449,1453715595967
8800,23,1460131221332,1455158636595
8801,85,1454168788957,1454765904825
8802,74,1457996141542,1459581573795
8803,42,1460057593327,1452618259982
8804,88,1459298157928,1458947621257
8805,20,1453211697438,1458943157410
8806,53,1458775801100,1454536949791
8807,10,1452716110723,1459006428973
8808,98,1453638745035,1453915561214
8809,84,1456565765038,1454207540989
8810,99,1455892372201,1459597743355
8811,48,1460339285283,1454576562593
8812,68,1458712889568,1460148909509
8813,72,1453901033645,1456568195966
8814,49,1453808696213,1458125516678
8815,45,1459078304540,1453483599202
8816,34,1453916614845,1452621947164
8817,12,1454639726696,1453294332806
8818,43,1457469827026,1457351639207
8819,81,1460049341010,1453142024612
8820,4,1453502950687,1457988127354
8821,50,1460176092410,1457056935690
8822,67,1455854623640,1455072371380
8823,93,1457157085441,1455936982742
8824,15,1456072231841,1455913476617
8825,63,1459701359154,1454440973238
8826,48,1459196063473,1453081891974
8827,87,1454353470148,1458952131561
8828,82,1458965771823,1459610397014
8829,4,1459178157750,1455199627601
8830,36,1454530405126,1459711839436
8831,55,1452624396245,1454658106068
8832,40,1459952998839,1458926604869
8833,65,1456995947111,1455236669282
8834,61,1457151090552,1457045594526
8835,67,1459596897173,1458410780758
8836,28,1458364561184,1456928908361
8837,62,1458079626758,1453641367570
8838,72,1456429515762,1454837493844
8839,93,1458895357518,1455614612221
8840,92,1455320423039,1460153322452
8841,12,1458590394391,1459234323539
8842,59,1455031894525,1453071065495
8843,93,1454689031734,1457791954278
8844,55,1453889272966,1456597655563
8845,34,1454662941444,1458001710400
8846,61,1455523787541,1454529164726
8847,31,1453921729461,1457582139333
8848,92,1453114831423,1454143578812
8849,61,1452838627460,1455326412485
8850,76,1457857664764,1459221747005
8851,82,1453703523562,1456675814566
8852,0,1454828844793,1455492308627
8853,45,1453181392444,1454437156738
8854,10,1459985755725,1459765729730
8855,89,1455551403113,1459340426483
8856,56,1458245678209,1456857589643
8857,81,1458609772454,1453528707563
8858,79,1453337152850,1459188304641
8859,65,1459636875081,1453388506936
8860,62,1455829122452,1457183445409
8861,37,1453637132592,1456334013106
8862,1,1455886666521,1460334183466
8863,15,1458462463581,1459327192613
8864,9,1458363987603,1455095714254
8865,17,1458899382439,1459035547753
8866,49,1455788904643,1456825781624
8867,31,1457957834432,1455421059667
8868,1,1459733508215,1452765310261
8869,52,1455982462677,1459105218658
8870,61,1453136561438,1454976042501
8871,73,1459133433237,1453236955978
8872,69,1458553813510,1459919708827
8873,63,1458569127528,1457515005144
8874,23,1459505277045,1456776546779
8875,83,1452722944782,1460157549505
8876,97,1454888561477,1454842165782
8877,68,1459178066964,1453733046355
8878,5,1455865326758,1455349368909
8879,67,1456586315949,1458655610150
8880,87,1457582716719,1455440520968
8881,78,1457329966074,1454977585734
8882,93,1454748407155,1452988100230
8883,42,1459006963401,1454428626528
8884,5,1457830807462,1455361607756
8885,65,1456269006921,1455066063100
8886,67,1453531180316,1460334844512
8887,86,1453475550546,1456238985682
8888,83,1453772439465,1459127843505
8889,62,1460238267685,1453921705140
8890,44,1460180203820,1454537410937
8891,88,1455204535255,1459032354466
8892,80,1454714124230,1455797416358
8893,57,1459847869895,1452914741257
8894,98,1459197760401,1459244841090
8895,89,1458522051783,1457248866618
8896,15,1457532600529,1459670585909
8897,18,1457670518501,1459488346518
8898,18,1459624340465,1458678595290
8899,30,1456055148534,1459199446797
8900,88,1452826716372,1455933447221
8901,20,1454720262738,1456365751001
8902,65,1453751907642,1453801597530
8903,9,1453230962785,1453209581981
8904,9,1456342896200,1453112630714
8905,55,1454291720167,1455316439126
8906,57,1456090706810,1453732566896
8907,33,1456110809397,1458994687164
8908,46,1454441317764,1456557645006
8909,40,1453742206884,1452821470975
8910,65,1459376338416,1457651575153
8911,57,1454116652556,1458264497168
8912,51,1454720967797,1452991535973
8913,24,1457180561681,1454296388306
8914,11,1454170296673,1453147471657
8915,85,1454640288376,1454368195547
8916,72,1454114773134,1458381445516
8917,75,1458519217128,1455261479618
8918,47,1453846470318,1459075426230
8919,26,1457204761796,1457075507451
8920,72,1456101751552,1454033646051
8921,57,1455140322808,1454454300121
8922,5,1458717084069,1457260737430
8923,84,1459577710583,1455011396655
8924,79,1455103256365,1456554996812
8925,20,1456323027522,1454257667485
8926,60,1457634538519,1459740255741
8927,16,1458023196956,1454903434394
8928,2,1452739401560,1455701801699
8929,7,1454229407079,1458515077554
8930,56,1453598196009,1457628600938
8931,15,1454654704576,1454377164172
8932,77,1455052690336,1460362829104
8933,34,1455747980101,1454195871935
8934,26,1457151761645,1458358844027
8935,92,1459052833210,1458799879038
8936,83,1459571226414,1457681214874
8937,43,1460045365727,1459412632213
8938,15,1458299771955,1456313968639
8939,13,1456644160049,1455622224989
8940,31,1459807715244,1454677646621
8941,96,1452627232124,1454369079180
8942,86,1459604015259,1455109855051
8943,8,1452908129241,1454523150090
8944,7,1456744180472,1453008767293
8945,50,1452711959057,1458688858415
8946,67,1454925204717,1454280025552
8947,91,1456406484607,1455888297504
8948,92,1456778958616,1457245593660
8949,50,1455266811362,1456264933403
8950,92,1458007629228,1454068912364
8951,54,1452884830150,1457559431670
8952,89,1456022784111,1452899135370
8953,50,1453888559461,1454415809314
8954,69,1453642678759,1453968150784
8955,29,1457200946993,1455431724518
8956,37,1458017669680,1454140090492
8957,26,1459291471977,1456552213430
8958,13,1453890474065,1460112831681
8959,6,1456499586404,1459096073423
8960,73,1458422564113,1459025194816
8961,84,1458378731639,1457346677635
8962,75,1455877672083,1453767020753
8963,59,1459916282533,1452649404631
8964,95,1454055170115,1459790772238
8965,45,1457035006071,1456086435677
8966,86,1454146078943,1459273416592
8967,55,1454177509544,1458236879477
8968,19,1454655713440,1454169583266
8969,36,1457368759701,1453340861275
8970,59,1459066806215,1455696575790
8971,9,1457909015435,1452933317293
8972,20,1453956528677,1457375941608
8973,92,1457763975524,1456118365251
8974,14,1452807879247,1453249186820
8975,66,1457964951069,1452705152155
8976,67,1452714749857,1458782901752
8977,72,1454130466115,1453985636903
8978,40,1459072204351,1454074623266
8979,56,1452691539301,1456777929268
8980,30,1454469577901,1458198875716
8981,46,1454565037822,1456979060815
8982,12,1459705538748,1459865067819
8983,22,1459439447905,1459275094091
8984,92,1459881629150,1453826802190
8985,82,1455272004279,1455533248088
8986,93,1454067292441,1458542107999
8987,22,1459866059021,1455242745297
8988,10,1459980319544,1459773630750
8989,88,1459631511045,1460240082588
8990,54,1456355366889,1456392681720
8991,69,1456980033446,1457680605791
8992,85,1454956126436,1456550753971
8993,45,1452930746460,1456855262676
8994,95,1455872069207,1459876959928
8995,18,1455387562287,1458105487352
8996,47,1455030157860,1454958940345
8997,13,1458661618863,1454866702330
8998,19,1453883992504,1452838409921
8999,66,1455060916275,1456344294409
9000,3,1457442345605,1459043336507
9001,76,1459335974995,1457854133874
9002,39,1459688640352,1453006834855
9003,98,1453134591690,1459285572531
9004,52,1458091688278,1456580781594
9005,94,1453755573029,1457130363755
9006,62,1452744985780,1459970598338
9007,9,1453824355552,1454031892300
9008,4,1458159420247,1458860036861
9009,99,1457720114413,1459866670721
9010,61,1455994929023,1453714582471
9011,31,1452926793140,1460373930274
9012,57,1456850476724,1458745854347
9013,96,1456126557188,1460061974183
9014,13,1453886155400,1460344348569
9015,78,1455999410333,1453275675521
9016,61,1458500894004,1457911421910
9017,23,1453732577587,1453583099202
9018,15,1458922664547,1453314945115
9019,48,1459575501075,1457245813238
9020,91,1458201440428,1453255052569
9021,62,1460241566941,1453532475032
9022,11,1459150421637,1455989545672
9023,90,1457235003884,1453818796499
9024,89,1452995022264,1453534297252
9025,83,1454102683999,1457186579306
9026,24,1457174831773,1457512725702
9027,36,1454891616228,1454406645237
9028,40,1459510255788,1455024764694
9029,42,1453263179445,1459564627934
9030,99,1454839702560,1457485283638
9031,60,1455756009314,1454192384451
9032,76,1452915089606,1460177711564
9033,30,1456981902176,1460091024289
9034,85,1455090339877,1455462938640
9035,39,1455597390200,1454181171065
9036,12,1459336740263,1454852506777
9037,16,1457045892742,1459047315276
9038,39,1452905489778,1456845414063
9039,90,1458474159146,1455465864613
9040,78,1453736319747,1459507264949
9041,70,1455427118938,1459638313734
9042,80,1455232792277,1459845004392
9043,85,1453042950642,1459920465905
9044,22,1455714791062,1460356285433
9045,11,1457061273020,1452801186410
9046,1,1455134769591,1459497895775
9047,82,1458966932610,1459602685729
9048,1,1456420756569,1458956890955
9049,8,1453127245859,1459820607913
9050,24,1460144096492,1456127493532
9051,12,1455523831498,1455656594526
9052,20,1457357968629,1459722153814
9053,14,1460213111481,1454202836977
9054,13,1457113623503,1453452852827
9055,53,1456456931900,1459931825075
9056,90,1453474568822,1459066030205
9057,13,1459325217735,1452881038095
9058,50,1458369026445,1456158988194
9059,76,1458937967438,1458653974999
9060,59,1456846745410,1459737831184
9061,17,1456729583954,1459322122322
9062,33,1457866367168,1458460765208
9063,79,1455320099134,1456566708523
9064,41,1452953148234,1455191009470
9065,62,1459020778500,1456418961073
9066,11,1453875147582,1454487903507
9067,50,1455476505883,1452708504069
9068,88,1455228244865,1456923130957
9069,13,1458120368975,1459191965231
9070,55,1453149369905,1458900743409
9071,92,1455217120259,1457292132910
9072,8,1455819433869,1458239121288
9073,49,1453063675599,1454885351549
9074,24,1453148962409,1456651967915
9075,78,1453488777384,1457184153512
9076,77,1452800684475,1457923912567
9077,47,1455679332591,1453176323808
9078,15,1459564974320,1454274056101
9079,21,1452864262168,1454651466419
9080,40,1452903814454,1459903294164
9081,94,1456621123278,1453068003667
9082,92,1455379053534,1459593143498
9083,71,1455861282236,1455348448017
9084,36,1454510423674,1454874033852
9085,94,1458278828386,1459462019823
9086,82,1454808195950,1457712552919
9087,45,1457972861599,1453450751111
9088,20,1457983042053,1452794826147
9089,51,1459814751196,1453286066058
9090,42,1452635922255,1458770821110
9091,92,1453701465075,1459574003365
9092,27,1454059765071,1457453656204
9093,33,1456647617357,1459819988637
9094,56,1453527458878,1456505270413
9095,65,1455015083215,1455871949769
9096,19,1457600790010,1459260777081
9097,29,1460259048328,1458211106665
9098,12,1457767855571,1455312815447
9099,29,1456578121533,1458620242784
9100,43,1459585215308,1458079594015
9101,90,1452857738569,1459671949915
9102,20,1458071125146,1456660544178
9103,9,1455063416946,1456089678703
9104,35,1452696683996,1453235625437
9105,64,1457406261654,1453005982638
9106,5,1457286519908,1458722568761
9107,18,1460239653982,1454797421904
9108,85,1455151053194,1458552115693
9109,37,1459432738404,1455805389649
9110,59,1453944948445,1460103959444
9111,92,1455839296614,1453978046911
9112,65,1459329912243,1456570419418
9113,39,1456083310716,1453129405963
9114,4,1458854854240,1453648615821
9115,36,1457503802735,1457115723798
9116,92,1456010696612,1460372794932
9117,89,1455419707039,1455938376667
9118,12,1456535016714,1453591803750
9119,28,1456604780829,1456038243542
9120,98,1455206779726,1455399809921
9121,70,1455752059366,1456832593827
9122,86,1454100476940,1456125168233
9123,82,1452694021723,1455687992169
9124,9,1457037190714,1455377233781
9125,94,1453649661806,1456219167751
9126,6,1459100929859,1452926804927
9127,31,1457124017437,1456472991525
9128,61,1455457990846,1458303332196
9129,50,1455436564275,1459319763345
9130,96,1457680173324,1454864195203
9131,97,1455958432100,1452720746386
9132,49,1453248622959,1458084058870
9133,26,1453503859771,1456743373336
9134,72,1458613138003,1460234911257
9135,31,1458295871873,1459223413743
9136,94,1456629018328,1455573395996
9137,72,1458826144246,1457843678562
9138,82,1455275203308,1455557062842
9139,1,1453808577436,1458432952817
9140,47,1456742753132,1458479469890
9141,28,1454358285027,1454683405062
9142,36,1456615687717,1458603713106
9143,27,1459636645493,1458563904460
9144,84,1452618274743,1458710212548
9145,26,1457438119030,1456140303766
9146,62,1458851309466,1455549254542
9147,38,1459329728876,1459984877943
9148,11,1456111163099,1458076949669
9149,72,1457593373752,1453189827324
9150,58,1457249842250,1457469612335
9151,92,1456464969662,1456624044330
9152,4,1453853755704,1459305745788
9153,73,1456126317102,1455472211491
9154,51,1457984914410,1455167414178
9155,7,1459378977552,1455351081769
9156,12,1453000704364,1454437680049
9157,20,1454438603901,1459604047320
9158,54,1457870632568,1453813255892
9159,29,1459881062704,1454037490886
9160,37,1453669906301,1457422695400
9161,73,1455188002893,1457004899570
9162,59,1456206178833,1458556019265
9163,30,1456520884504,1459684112035
9164,83,1456320468563,1454248746940
9165,77,1456545543149,1458063740847
9166,53,1456780348677,1457498958157
9167,55,1458448476982,1455084900919
9168,42,1453445279595,1458362313134
9169,88,1459896899127,1459524831840
9170,33,1456188854314,1456968274903
9171,78,1453835774185,1454443020947
9172,70,1459530156232,1458226120543
9173,8,1457087532853,1453114535238
9174,48,1459031334256,1458241726217
9175,26,1456710076238,1454426485860
9176,35,1459559831851,1458506028539
9177,32,1455962848771,1458200340926
9178,84,1456889597621,1459889643123
9179,60,1454394429755,1453592363322
9180,26,1457390190214,1458416041208
9181,54,1454979596277,1454468146330
9182,43,1458166989016,1454025477466
9183,70,1453770218633,1458617471497
9184,7,1454397616812,1458720459519
9185,24,1455458503931,1453844437457
9186,22,1452937826066,1454657496139
9187,7,1459091476120,1457161481454
9188,81,1457123912268,1455275041064
9189,8,1452970511683,1457663769945
9190,32,1457230922371,1455169648374
9191,75,1452940344335,1454036073014
9192,43,1453796012575,1455270305900
9193,7,1456322477087,1452937117010
9194,9,1456359275018,1456015953464
9195,20,1457254770659,1455934700699
9196,33,1459291133535,1456444677462
9197,15,1454151128104,1454054877543
9198,34,1455240615513,1456759022200
9199,49,1455931061658,1459581673679
9200,26,1454597752954,1454994499067
9201,93,1453413378210,1460186332016
9202,49,1460076164679,1454314033718
9203,18,1456839439055,1456881539133
9204,7,1459652589318,1452711917099
9205,82,1455754082337,1454276998490
9206,62,1455504838502,1454718449888
9207,61,1455278525430,1456737053453
9208,71,1454468836343,1453649800679
9209,63,1456188652651,1454847592522
9210,68,1456129128151,1457326692837
9211,7,1459342891107,1458722413928
9212,9,1454307878157,1456166954516
9213,63,1457591616415,1458875195646
9214,57,1457230816859,1453203971086
9215,30,1459547396488,1455686814716
9216,67,1457303263890,1457676248944
9217,84,1460346797718,1453755706741
9218,29,1460346167725,1456421232907
9219,45,1458727924093,1454540329920
9220,36,1460087189571,1454345551811
9221,30,1459042916487,1454778046417
9222,76,1458652094478,1455491022155
9223,61,1459930506436,1458204983547
9224,0,1456384973966,1457157941593
9225,55,1458838797296,1456107711100
9226,2,1460235654687,1455025773584
9227,15,1455723254604,1460166451585
9228,54,1459583535612,1453063960751
9229,21,1458125529267,1459092578696
9230,86,1453868700661,1456189557697
9231,13,1454980195508,1457064744511
9232,51,1456176563952,1460234783850
9233,90,1454287097726,1460141487450
9234,39,1458145579881,1460044983936
9235,45,1454254797780,1459649105913
9236,13,1459567024016,1459348315023
9237,93,1457006499439,1453654129289
9238,78,1457712743087,1459025341182
9239,71,1453694027128,1457576219472
9240,11,1458351779329,1453404804591
9241,22,1459633093367,1459503926018
9242,32,1453509938985,1457500039565
9243,35,1460262135405,1454875035657
9244,7,1458199844057,1458973766370
9245,99,1455058078973,1455701884015
9246,51,1455999956091,1452964520309
9247,44,1460175590593,1453814429578
9248,67,1453471295441,1455045120567
9249,72,1456652918597,1458949218264
9250,90,1458639354849,1454118263434
9251,71,1456579694661,1457111422631
9252,36,1458235293369,1456627149674
9253,72,1454297405714,1455765831305
9254,18,1452844230591,1456285775613
9255,42,1453094522453,1453214369438
9256,52,1452714995375,1453658834710
9257,17,1456529982728,1455242315829
9258,46,1459454072697,1459807519089
9259,14,1458289468634,1452871571807
9260,83,1459462272402,1455027703468
9261,86,1458752577878,1452944385627
9262,47,1454903578499,1453519729488
9263,19,1458919878798,1459913104655
9264,81,1457615180722,1453787768420
9265,83,1452940461332,1459798450407
9266,89,1457425359290,1454307786590
9267,99,1454959245953,1453396351693
9268,21,1459079487436,1456047412594
9269,1,1459665778408,1459312179227
9270,96,1459006863859,1456120812685
9271,2,1459437746395,1458128663733
9272,25,1454307512628,1452995354748
9273,70,1456181879022,1455268904878
9274,38,1456168461011,1456243418386
9275,20,1455842115298,1459484239652
9276,4,1455130786898,1455338193482
9277,47,1459153452504,1456700817205
9278,13,1457415683809,1457764812214
9279,15,1459004119101,1453877645629
9280,48,1453466375505,1455026523837
9281,36,1460002796370,1455467436993
9282,68,1459749040600,1459505807728
9283,87,1453898550137,1459709837483
9284,86,1458188262677,1457133378564
9285,32,1456726224298,1454380097224
9286,22,1454892840512,1454052060467
9287,51,1452849330123,1458626411687
9288,98,1457789115501,1460318109196
9289,18,1456228364464,1455253943879
9290,29,1457474474814,1454993760259
9291,2,1453009160726,1455312712763
9292,59,1459060611464,1453865842744
9293,83,1457030412762,1456704678438
9294,84,1453556809386,1458667885389
9295,10,1453388231982,1455566191558
9296,99,1456476132267,1459538690384
9297,32,1458422409130,1455115266782
9298,40,1458407032672,1454385334135
9299,76,1454800496989,1458287939010
9300,67,1456201615650,1455448942013
9301,74,1458240225875,1455775870296
9302,81,1457179857882,1458328791220
9303,32,1452934623014,1458539330244
9304,45,1459063167862,1454236875765
9305,97,1455587924376,1457459793943
9306,68,1455760201982,1454105071643
9307,58,1453610568008,1455262618819
9308,97,1453296762336,1458410397491
9309,98,1460109163510,1455274165656
9310,95,1455604845875,1453216097529
9311,56,1457929914884,1453059887515
9312,9,1458780639740,1453408451690
9313,20,1452906347269,1455276539896
9314,42,1455228210104,1454355559014
9315,82,1453559228320,1459178242259
9316,25,1459584878272,1456847388026
9317,17,1454381771034,1457366479318
9318,52,1457981189176,1457632722197
9319,84,1453724161069,1456436938909
9320,31,1454968526253,1456849114787
9321,44,1459310259247,1455403425913
9322,56,1459328572055,1456706266478
9323,55,1458604696712,1454380891677
9324,63,1459125805638,1459006505529
9325,58,1455897999878,1454049479476
9326,65,1458558962449,1459995404768
9327,99,1456863257246,1455333383405
9328,85,1458016133057,1456563263127
9329,98,1453655478666,1458365228039
9330,12,1458709814917,1454319041906
9331,59,1453309789938,1456961858016
9332,30,1457399195899,1459470183000
9333,61,1453482939768,1455495304585
9334,27,1458536397581,1456583962267
9335,78,1455187793250,1459102962948
9336,56,1456583386800,1459858758339
9337,90,1459256880190,1458713481733
9338,17,1459604614352,1459181654610
